"REF_DATE","GEO","DGUID","Airports","Type of operation","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2024-12","Canada","2021A000011124","Quesnel, British Columbia","Government civil movements","Number","223","units","0","v1376028146","1.142.5","2","","","","0"
"2024-12","Canada","2021A000011124","Quesnel, British Columbia","Government military movements","Number","223","units","0","v1376028147","1.142.6","","..","","","0"
"2024-12","Canada","2021A000011124","Red Lake, Ontario","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376028118","1.135.1","1520","","","","0"
"2024-12","Canada","2021A000011124","Red Lake, Ontario","Air carrier movements, level IV-VI","Number","223","units","0","v1376028119","1.135.2","41","","","","0"
"2024-12","Canada","2021A000011124","Red Lake, Ontario","Other commercial movements","Number","223","units","0","v1376028120","1.135.3","15","","","","0"
"2024-12","Canada","2021A000011124","Red Lake, Ontario","Private movements","Number","223","units","0","v1376028121","1.135.4","10","","","","0"
"2024-12","Canada","2021A000011124","Red Lake, Ontario","Government civil movements","Number","223","units","0","v1376028122","1.135.5","14","","","","0"
"2024-12","Canada","2021A000011124","Red Lake, Ontario","Government military movements","Number","223","units","0","v1376028123","1.135.6","","..","","","0"
"2024-12","Canada","2021A000011124","Rimouski, Quebec","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376028130","1.139.1","","..","","","0"
"2024-12","Canada","2021A000011124","Rimouski, Quebec","Air carrier movements, level IV-VI","Number","223","units","0","v1376028131","1.139.2","","..","","","0"
"2024-12","Canada","2021A000011124","Rimouski, Quebec","Other commercial movements","Number","223","units","0","v1376028132","1.139.3","25","","","","0"
"2024-12","Canada","2021A000011124","Rimouski, Quebec","Private movements","Number","223","units","0","v1376028133","1.139.4","10","","","","0"
"2024-12","Canada","2021A000011124","Rimouski, Quebec","Government civil movements","Number","223","units","0","v1376028134","1.139.5","16","","","","0"
"2024-12","Canada","2021A000011124","Rimouski, Quebec","Government military movements","Number","223","units","0","v1376028135","1.139.6","","..","","","0"
"2024-12","Canada","2021A000011124","Roberval, Quebec","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376028352","1.4987.1","23","","","","0"
"2024-12","Canada","2021A000011124","Roberval, Quebec","Air carrier movements, level IV-VI","Number","223","units","0","v1376028353","1.4987.2","3","","","","0"
"2024-12","Canada","2021A000011124","Roberval, Quebec","Other commercial movements","Number","223","units","0","v1376028354","1.4987.3","6","","","","0"
"2024-12","Canada","2021A000011124","Roberval, Quebec","Private movements","Number","223","units","0","v1376028355","1.4987.4","50","","","","0"
"2024-12","Canada","2021A000011124","Roberval, Quebec","Government civil movements","Number","223","units","0","v1376028356","1.4987.5","","..","","","0"
"2024-12","Canada","2021A000011124","Roberval, Quebec","Government military movements","Number","223","units","0","v1376028357","1.4987.6","","..","","","0"
"2024-12","Canada","2021A000011124","Sandspit, British Columbia","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376028106","1.130.1","108","","","","0"
"2024-12","Canada","2021A000011124","Sandspit, British Columbia","Air carrier movements, level IV-VI","Number","223","units","0","v1376028107","1.130.2","","..","","","0"
"2024-12","Canada","2021A000011124","Sandspit, British Columbia","Other commercial movements","Number","223","units","0","v1376028108","1.130.3","","..","","","0"
"2024-12","Canada","2021A000011124","Sandspit, British Columbia","Private movements","Number","223","units","0","v1376028109","1.130.4","","..","","","0"
"2024-12","Canada","2021A000011124","Sandspit, British Columbia","Government civil movements","Number","223","units","0","v1376028110","1.130.5","2","","","","0"
"2024-12","Canada","2021A000011124","Sandspit, British Columbia","Government military movements","Number","223","units","0","v1376028111","1.130.6","","..","","","0"
"2024-12","Canada","2021A000011124","St. Anthony, Newfoundland and Labrador","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376028358","1.4990.1","82","","","","0"
"2024-12","Canada","2021A000011124","St. Anthony, Newfoundland and Labrador","Air carrier movements, level IV-VI","Number","223","units","0","v1376028359","1.4990.2","24","","","","0"
"2024-12","Canada","2021A000011124","St. Anthony, Newfoundland and Labrador","Other commercial movements","Number","223","units","0","v1376028360","1.4990.3","2","","","","0"
"2024-12","Canada","2021A000011124","St. Anthony, Newfoundland and Labrador","Private movements","Number","223","units","0","v1376028361","1.4990.4","4","","","","0"
"2024-12","Canada","2021A000011124","St. Anthony, Newfoundland and Labrador","Government civil movements","Number","223","units","0","v1376028362","1.4990.5","22","","","","0"
"2024-12","Canada","2021A000011124","St. Anthony, Newfoundland and Labrador","Government military movements","Number","223","units","0","v1376028363","1.4990.6","","..","","","0"
"2024-12","Canada","2021A000011124","St. Theresa Point, Manitoba","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376028442","1.5556.1","466","","","","0"
"2024-12","Canada","2021A000011124","St. Theresa Point, Manitoba","Air carrier movements, level IV-VI","Number","223","units","0","v1376028443","1.5556.2","3415","","","","0"
"2024-12","Canada","2021A000011124","St. Theresa Point, Manitoba","Other commercial movements","Number","223","units","0","v1376028444","1.5556.3","16","","","","0"
"2024-12","Canada","2021A000011124","St. Theresa Point, Manitoba","Private movements","Number","223","units","0","v1376028445","1.5556.4","18","","","","0"
"2024-12","Canada","2021A000011124","St. Theresa Point, Manitoba","Government civil movements","Number","223","units","0","v1376028446","1.5556.5","4","","","","0"
"2024-12","Canada","2021A000011124","St. Theresa Point, Manitoba","Government military movements","Number","223","units","0","v1376028447","1.5556.6","","..","","","0"
"2024-12","Canada","2021A000011124","Stephenville, Newfoundland and Labrador","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376028064","1.118.1","14","","","","0"
"2024-12","Canada","2021A000011124","Stephenville, Newfoundland and Labrador","Air carrier movements, level IV-VI","Number","223","units","0","v1376028065","1.118.2","","..","","","0"
"2024-12","Canada","2021A000011124","Stephenville, Newfoundland and Labrador","Other commercial movements","Number","223","units","0","v1376028066","1.118.3","","..","","","0"
"2024-12","Canada","2021A000011124","Stephenville, Newfoundland and Labrador","Private movements","Number","223","units","0","v1376028067","1.118.4","","..","","","0"
"2024-12","Canada","2021A000011124","Stephenville, Newfoundland and Labrador","Government civil movements","Number","223","units","0","v1376028068","1.118.5","10","","","","0"
"2024-12","Canada","2021A000011124","Stephenville, Newfoundland and Labrador","Government military movements","Number","223","units","0","v1376028069","1.118.6","","..","","","0"
"2024-12","Canada","2021A000011124","Stony Rapids, Saskatchewan","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376028256","1.174.1","377","","","","0"
"2024-12","Canada","2021A000011124","Stony Rapids, Saskatchewan","Air carrier movements, level IV-VI","Number","223","units","0","v1376028257","1.174.2","80","","","","0"
"2024-12","Canada","2021A000011124","Stony Rapids, Saskatchewan","Other commercial movements","Number","223","units","0","v1376028258","1.174.3","14","","","","0"
"2024-12","Canada","2021A000011124","Stony Rapids, Saskatchewan","Private movements","Number","223","units","0","v1376028259","1.174.4","5","","","","0"
"2024-12","Canada","2021A000011124","Stony Rapids, Saskatchewan","Government civil movements","Number","223","units","0","v1376028260","1.174.5","21","","","","0"
"2024-12","Canada","2021A000011124","Stony Rapids, Saskatchewan","Government military movements","Number","223","units","0","v1376028261","1.174.6","","..","","","0"
"2024-12","Canada","2021A000011124","Sydney, Nova Scotia","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376028292","1.181.1","212","","","","0"
"2024-12","Canada","2021A000011124","Sydney, Nova Scotia","Air carrier movements, level IV-VI","Number","223","units","0","v1376028293","1.181.2","134","","","","0"
"2024-12","Canada","2021A000011124","Sydney, Nova Scotia","Other commercial movements","Number","223","units","0","v1376028294","1.181.3","","..","","","0"
"2024-12","Canada","2021A000011124","Sydney, Nova Scotia","Private movements","Number","223","units","0","v1376028295","1.181.4","22","","","","0"
"2024-12","Canada","2021A000011124","Sydney, Nova Scotia","Government civil movements","Number","223","units","0","v1376028296","1.181.5","2","","","","0"
"2024-12","Canada","2021A000011124","Sydney, Nova Scotia","Government military movements","Number","223","units","0","v1376028297","1.181.6","10","","","","0"
"2024-12","Canada","2021A000011124","The Pas, Manitoba","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376028262","1.175.1","130","","","","0"
"2024-12","Canada","2021A000011124","The Pas, Manitoba","Air carrier movements, level IV-VI","Number","223","units","0","v1376028263","1.175.2","13","","","","0"
"2024-12","Canada","2021A000011124","The Pas, Manitoba","Other commercial movements","Number","223","units","0","v1376028264","1.175.3","4","","","","0"
"2024-12","Canada","2021A000011124","The Pas, Manitoba","Private movements","Number","223","units","0","v1376028265","1.175.4","7","","","","0"
"2024-12","Canada","2021A000011124","The Pas, Manitoba","Government civil movements","Number","223","units","0","v1376028266","1.175.5","4","","","","0"
"2024-12","Canada","2021A000011124","The Pas, Manitoba","Government military movements","Number","223","units","0","v1376028267","1.175.6","","..","","","0"
"2024-12","Canada","2021A000011124","Tofino, British Columbia","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376028382","1.5002.1","42","","","","0"
"2024-12","Canada","2021A000011124","Tofino, British Columbia","Air carrier movements, level IV-VI","Number","223","units","0","v1376028383","1.5002.2","19","","","","0"
"2024-12","Canada","2021A000011124","Tofino, British Columbia","Other commercial movements","Number","223","units","0","v1376028384","1.5002.3","16","","","","0"
"2024-12","Canada","2021A000011124","Tofino, British Columbia","Private movements","Number","223","units","0","v1376028385","1.5002.4","30","","","","0"
"2024-12","Canada","2021A000011124","Tofino, British Columbia","Government civil movements","Number","223","units","0","v1376028386","1.5002.5","48","","","","0"
"2024-12","Canada","2021A000011124","Tofino, British Columbia","Government military movements","Number","223","units","0","v1376028387","1.5002.6","3","","","","0"
"2024-12","Canada","2021A000011124","Yorkton Municipal, Saskatchewan","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376028250","1.172.1","37","","","","0"
"2024-12","Canada","2021A000011124","Yorkton Municipal, Saskatchewan","Air carrier movements, level IV-VI","Number","223","units","0","v1376028251","1.172.2","106","","","","0"
"2024-12","Canada","2021A000011124","Yorkton Municipal, Saskatchewan","Other commercial movements","Number","223","units","0","v1376028252","1.172.3","29","","","","0"
